Day fraction since midnight on 11/17/2018	Fluoride Probe (volts)	balance ()	balance2 ()
2:32:34 PM	0.61503714	-999999	-999999
2:32:35 PM	0.61504239	-999999	-999999
2:32:36 PM	0.61503434	-999999	-999999
2:32:37 PM	0.61503565	-999999	-999999
2:32:38 PM	0.61501551	-999999	-999999
2:32:39 PM	0.61503452	-999999	-999999
2:32:40 PM	0.6150133	-999999	-999999
2:32:41 PM	0.61503345	-999999	-999999
2:32:42 PM	0.61504263	-999999	-999999
2:32:43 PM	0.61502367	-999999	-999999
2:32:44 PM	0.61504918	-999999	-999999
2:32:45 PM	0.61501807	-999999	-999999
2:32:46 PM	0.61501193	-999999	-999999
2:32:47 PM	0.61501378	-999999	-999999
2:32:48 PM	0.61502635	-999999	-999999
2:32:49 PM	0.61502856	-999999	-999999
2:32:50 PM	0.61503339	-999999	-999999
2:32:51 PM	0.61500853	-999999	-999999
2:32:52 PM	0.61503422	-999999	-999999
2:32:53 PM	0.61503124	-999999	-999999
2:32:54 PM	0.61502522	-999999	-999999
2:32:55 PM	0.61500722	-999999	-999999
2:32:56 PM	0.61501485	-999999	-999999
2:32:57 PM	0.61502308	-999999	-999999
2:32:58 PM	0.61502212	-999999	-999999
2:32:59 PM	0.61502659	-999999	-999999
2:33:00 PM	0.61500359	-999999	-999999
2:33:01 PM	0.61500639	-999999	-999999
2:33:02 PM	0.61502254	-999999	-999999
2:33:03 PM	0.61501205	-999999	-999999
2:33:04 PM	0.61501074	-999999	-999999
2:33:05 PM	0.61500287	-999999	-999999
2:33:06 PM	0.61501497	-999999	-999999
2:33:07 PM	0.61499572	-999999	-999999
2:33:08 PM	0.61500835	-999999	-999999
2:33:09 PM	0.61500329	-999999	-999999
2:33:10 PM	0.61502212	-999999	-999999
2:33:11 PM	0.61499363	-999999	-999999
2:33:12 PM	0.61501133	-999999	-999999
2:33:13 PM	0.61500239	-999999	-999999
2:33:14 PM	0.61500692	-999999	-999999
2:33:15 PM	0.61503607	-999999	-999999
2:33:16 PM	0.615013	-999999	-999999
2:33:17 PM	0.61501002	-999999	-999999
2:33:18 PM	0.61499393	-999999	-999999
2:33:19 PM	0.61500543	-999999	-999999
2:33:20 PM	0.6149925	-999999	-999999
2:33:21 PM	0.614999	-999999	-999999
2:33:22 PM	0.6149953	-999999	-999999
2:33:23 PM	0.61502045	-999999	-999999
2:33:24 PM	0.6150049	-999999	-999999
2:33:25 PM	0.61499947	-999999	-999999
2:33:26 PM	0.61500496	-999999	-999999
2:33:27 PM	0.61501676	-999999	-999999
2:33:28 PM	0.61501127	-999999	-999999
2:33:29 PM	0.6149959	-999999	-999999
2:33:30 PM	0.61500227	-999999	-999999
2:33:31 PM	0.61501378	-999999	-999999
2:33:32 PM	0.61499649	-999999	-999999
2:33:33 PM	0.61501217	-999999	-999999
2:33:34 PM	0.61498249	-999999	-999999
2:33:35 PM	0.61500114	-999999	-999999
2:33:36 PM	0.61499542	-999999	-999999
2:33:37 PM	0.61498475	-999999	-999999
2:33:38 PM	0.61498719	-999999	-999999
2:33:39 PM	0.61499137	-999999	-999999
2:33:40 PM	0.61498678	-999999	-999999
2:33:41 PM	0.61498082	-999999	-999999
2:33:42 PM	0.6149596	-999999	-999999
2:33:43 PM	0.61498982	-999999	-999999
2:33:44 PM	0.61499333	-999999	-999999
2:33:45 PM	0.61499196	-999999	-999999
2:33:46 PM	0.61498749	-999999	-999999
2:33:47 PM	0.61499184	-999999	-999999
2:33:48 PM	0.61496866	-999999	-999999
2:33:49 PM	0.61499393	-999999	-999999
2:33:50 PM	0.61500406	-999999	-999999
2:33:51 PM	0.61498517	-999999	-999999
2:33:52 PM	0.61497694	-999999	-999999
2:33:53 PM	0.6149826	-999999	-999999
2:33:54 PM	0.61497265	-999999	-999999
2:33:55 PM	0.61497581	-999999	-999999
2:33:56 PM	0.61498493	-999999	-999999
2:33:57 PM	0.61498493	-999999	-999999
2:33:58 PM	0.61496419	-999999	-999999
2:33:59 PM	0.61498946	-999999	-999999
2:34:00 PM	0.6149587	-999999	-999999
2:34:01 PM	0.614968	-999999	-999999
2:34:02 PM	0.61496633	-999999	-999999
2:34:03 PM	0.61496067	-999999	-999999
2:34:04 PM	0.61497068	-999999	-999999
2:34:05 PM	0.61497319	-999999	-999999
2:34:06 PM	0.61498684	-999999	-999999
2:34:07 PM	0.61497325	-999999	-999999
2:34:08 PM	0.61498362	-999999	-999999
2:34:09 PM	0.61497098	-999999	-999999
2:34:10 PM	0.61495626	-999999	-999999
2:34:11 PM	0.61496878	-999999	-999999
2:34:12 PM	0.61498016	-999999	-999999
2:34:13 PM	0.61497098	-999999	-999999
2:34:14 PM	0.61495739	-999999	-999999
2:34:15 PM	0.61496556	-999999	-999999
2:34:16 PM	0.61497819	-999999	-999999
2:34:17 PM	0.61497265	-999999	-999999
2:34:18 PM	0.61496848	-999999	-999999
2:34:19 PM	0.61495185	-999999	-999999
2:34:20 PM	0.61498684	-999999	-999999
2:34:21 PM	0.61497259	-999999	-999999
2:34:22 PM	0.6149748	-999999	-999999
2:34:23 PM	0.61497962	-999999	-999999
2:34:24 PM	0.61496764	-999999	-999999
2:34:25 PM	0.61496335	-999999	-999999
2:34:26 PM	0.61497414	-999999	-999999
2:34:27 PM	0.61497766	-999999	-999999
2:34:28 PM	0.61495394	-999999	-999999
2:34:29 PM	0.61497253	-999999	-999999
2:34:30 PM	0.61496687	-999999	-999999
2:34:31 PM	0.61496365	-999999	-999999
2:34:32 PM	0.61496574	-999999	-999999
2:34:33 PM	0.61497068	-999999	-999999
2:34:34 PM	0.61494577	-999999	-999999
2:34:35 PM	0.61495799	-999999	-999999
2:34:36 PM	0.61496383	-999999	-999999
2:34:37 PM	0.61495769	-999999	-999999
2:34:38 PM	0.6149562	-999999	-999999
2:34:39 PM	0.61495805	-999999	-999999
2:34:40 PM	0.61494249	-999999	-999999
2:34:41 PM	0.61495709	-999999	-999999
2:34:42 PM	0.61495179	-999999	-999999
2:34:43 PM	0.61495614	-999999	-999999
2:34:44 PM	0.61497045	-999999	-999999
2:34:45 PM	0.61496216	-999999	-999999
2:34:46 PM	0.61495405	-999999	-999999
2:34:47 PM	0.61495858	-999999	-999999
2:34:48 PM	0.61494821	-999999	-999999
2:34:49 PM	0.61494017	-999999	-999999
2:34:50 PM	0.61496276	-999999	-999999
2:34:51 PM	0.61495847	-999999	-999999
2:34:52 PM	0.614959	-999999	-999999
2:34:53 PM	0.61493552	-999999	-999999
2:34:54 PM	0.61495835	-999999	-999999
2:34:55 PM	0.61495042	-999999	-999999
2:34:56 PM	0.61493546	-999999	-999999
2:34:57 PM	0.61495125	-999999	-999999
2:34:58 PM	0.61493826	-999999	-999999
2:34:59 PM	0.61493528	-999999	-999999
2:35:00 PM	0.61493707	-999999	-999999
2:35:01 PM	0.61493498	-999999	-999999
2:35:02 PM	0.61492699	-999999	-999999
2:35:03 PM	0.61493683	-999999	-999999
2:35:04 PM	0.61493278	-999999	-999999
2:35:05 PM	0.61494166	-999999	-999999
2:35:06 PM	0.61493295	-999999	-999999
2:35:07 PM	0.61493742	-999999	-999999
2:35:08 PM	0.61493045	-999999	-999999
2:35:09 PM	0.61493427	-999999	-999999
2:35:10 PM	0.61493629	-999999	-999999
2:35:11 PM	0.61492753	-999999	-999999
2:35:12 PM	0.61493486	-999999	-999999
2:35:13 PM	0.6149404	-999999	-999999
2:35:14 PM	0.61491776	-999999	-999999
2:35:15 PM	0.61492521	-999999	-999999
2:35:16 PM	0.61492163	-999999	-999999
2:35:17 PM	0.61493212	-999999	-999999
2:35:18 PM	0.61492616	-999999	-999999
2:35:19 PM	0.61493468	-999999	-999999
2:35:20 PM	0.61493129	-999999	-999999
2:35:21 PM	0.61491424	-999999	-999999
2:35:22 PM	0.61491883	-999999	-999999
2:35:23 PM	0.61491632	-999999	-999999
2:35:24 PM	0.61492437	-999999	-999999
2:35:25 PM	0.61492854	-999999	-999999
2:35:26 PM	0.61490494	-999999	-999999
2:35:27 PM	0.61491859	-999999	-999999
2:35:28 PM	0.61493015	-999999	-999999
2:35:29 PM	0.61490285	-999999	-999999
2:35:30 PM	0.61491567	-999999	-999999
2:35:31 PM	0.61489248	-999999	-999999
2:35:32 PM	0.61492068	-999999	-999999
2:35:33 PM	0.61490881	-999999	-999999
2:35:34 PM	0.61491424	-999999	-999999
2:35:35 PM	0.61491251	-999999	-999999
2:35:36 PM	0.61490053	-999999	-999999
2:35:37 PM	0.61489487	-999999	-999999
2:35:38 PM	0.61492401	-999999	-999999
2:35:39 PM	0.61491197	-999999	-999999
2:35:40 PM	0.61491805	-999999	-999999
2:35:41 PM	0.61490989	-999999	-999999
2:35:42 PM	0.61489969	-999999	-999999
2:35:43 PM	0.6148901	-999999	-999999
2:35:44 PM	0.61490375	-999999	-999999
2:35:45 PM	0.61489838	-999999	-999999
2:35:46 PM	0.61490655	-999999	-999999
2:35:47 PM	0.61489552	-999999	-999999
2:35:48 PM	0.61490113	-999999	-999999
2:35:49 PM	0.61490697	-999999	-999999
2:35:50 PM	0.61490303	-999999	-999999
2:35:51 PM	0.61489451	-999999	-999999
2:35:52 PM	0.61489278	-999999	-999999
2:35:53 PM	0.61489719	-999999	-999999
2:35:54 PM	0.61489278	-999999	-999999
2:35:55 PM	0.61490649	-999999	-999999
2:35:56 PM	0.61490828	-999999	-999999
2:35:57 PM	0.61489767	-999999	-999999
2:35:58 PM	0.61489958	-999999	-999999
2:35:59 PM	0.61490387	-999999	-999999
2:36:00 PM	0.61488664	-999999	-999999
2:36:01 PM	0.61490047	-999999	-999999
2:36:02 PM	0.61488461	-999999	-999999
2:36:03 PM	0.61489111	-999999	-999999
2:36:04 PM	0.61489207	-999999	-999999
2:36:05 PM	0.61490434	-999999	-999999
2:36:06 PM	0.61488098	-999999	-999999
2:36:07 PM	0.61488372	-999999	-999999
2:36:08 PM	0.61489654	-999999	-999999
2:36:09 PM	0.61490268	-999999	-999999
2:36:10 PM	0.61489248	-999999	-999999
2:36:11 PM	0.61478847	-999999	-999999
2:36:12 PM	0.61487335	-999999	-999999
2:36:13 PM	0.61488962	-999999	-999999
2:36:14 PM	0.61489213	-999999	-999999
2:36:15 PM	0.61486959	-999999	-999999
2:36:16 PM	0.61487055	-999999	-999999
2:36:17 PM	0.61488104	-999999	-999999
2:36:18 PM	0.61488062	-999999	-999999
2:36:19 PM	0.61487907	-999999	-999999
2:36:20 PM	0.61487591	-999999	-999999
2:36:21 PM	0.61489159	-999999	-999999
2:36:22 PM	0.61487103	-999999	-999999
2:36:23 PM	0.61486387	-999999	-999999
2:36:24 PM	0.61488408	-999999	-999999
2:36:25 PM	0.61488122	-999999	-999999
2:36:26 PM	0.61487406	-999999	-999999
2:36:27 PM	0.61488926	-999999	-999999
2:36:28 PM	0.6148836	-999999	-999999
2:36:29 PM	0.61489129	-999999	-999999
2:36:30 PM	0.61487293	-999999	-999999
2:36:31 PM	0.61487639	-999999	-999999
2:36:32 PM	0.61484939	-999999	-999999
2:36:33 PM	0.61486125	-999999	-999999
2:36:34 PM	0.61486506	-999999	-999999
2:36:35 PM	0.61487019	-999999	-999999
2:36:36 PM	0.61485875	-999999	-999999
2:36:37 PM	0.61487049	-999999	-999999
2:36:38 PM	0.61487508	-999999	-999999
2:36:39 PM	0.61488861	-999999	-999999
2:36:40 PM	0.6148656	-999999	-999999
2:36:41 PM	0.61487424	-999999	-999999
2:36:42 PM	0.61486697	-999999	-999999
2:36:43 PM	0.61487067	-999999	-999999
2:36:44 PM	0.61487794	-999999	-999999
2:36:45 PM	0.6148622	-999999	-999999
2:36:46 PM	0.61485988	-999999	-999999
2:36:47 PM	0.61487639	-999999	-999999
2:36:48 PM	0.61487722	-999999	-999999
2:36:49 PM	0.61487114	-999999	-999999
2:36:50 PM	0.61485207	-999999	-999999
2:36:51 PM	0.61486453	-999999	-999999
2:36:52 PM	0.61485702	-999999	-999999
2:36:53 PM	0.61486441	-999999	-999999
2:36:54 PM	0.61486876	-999999	-999999
2:36:55 PM	0.61485392	-999999	-999999
2:36:56 PM	0.61485171	-999999	-999999
2:36:57 PM	0.61487722	-999999	-999999
2:36:58 PM	0.61486834	-999999	-999999
2:36:59 PM	0.61485976	-999999	-999999
2:37:00 PM	0.61485326	-999999	-999999
2:37:01 PM	0.61487323	-999999	-999999
2:37:02 PM	0.61485779	-999999	-999999
2:37:03 PM	0.61486429	-999999	-999999
2:37:04 PM	0.61486638	-999999	-999999
2:37:05 PM	0.61486328	-999999	-999999
2:37:06 PM	0.61484104	-999999	-999999
2:37:07 PM	0.61485016	-999999	-999999
2:37:08 PM	0.61486828	-999999	-999999
2:37:09 PM	0.61485338	-999999	-999999
2:37:10 PM	0.61485839	-999999	-999999
2:37:11 PM	0.61485118	-999999	-999999
2:37:12 PM	0.61486161	-999999	-999999
2:37:13 PM	0.61485368	-999999	-999999
2:37:14 PM	0.6148417	-999999	-999999
2:37:15 PM	0.61484516	-999999	-999999
2:37:16 PM	0.6148513	-999999	-999999
Day fraction since midnight on 11/17/2018	Fluoride Probe (volts)	balance ()	balance2 ()
2:37:23 PM	0.61485636	-999999	-999999
2:37:24 PM	0.61485147	-999999	-999999
2:37:25 PM	0.6148417	-999999	-999999
2:37:26 PM	0.6148594	-999999	-999999
2:37:27 PM	0.61483872	-999999	-999999
2:37:28 PM	0.61484993	-999999	-999999
2:37:29 PM	0.61483455	-999999	-999999
2:37:30 PM	0.614851	-999999	-999999
2:37:31 PM	0.61483502	-999999	-999999
2:37:32 PM	0.61483395	-999999	-999999
2:37:33 PM	0.61484832	-999999	-999999
2:37:34 PM	0.61483014	-999999	-999999
2:37:35 PM	0.61483186	-999999	-999999
2:37:36 PM	0.61484814	-999999	-999999
2:37:37 PM	0.61484563	-999999	-999999
2:37:38 PM	0.61484432	-999999	-999999
2:37:39 PM	0.61484861	-999999	-999999
2:37:40 PM	0.61485726	-999999	-999999
2:37:41 PM	0.61482215	-999999	-999999
2:37:42 PM	0.61484426	-999999	-999999
2:37:43 PM	0.61482573	-999999	-999999
2:37:44 PM	0.61485565	-999999	-999999
2:37:45 PM	0.61484665	-999999	-999999
2:37:46 PM	0.61483711	-999999	-999999
2:37:47 PM	0.61484128	-999999	-999999
2:37:48 PM	0.61484504	-999999	-999999
2:37:49 PM	0.6148417	-999999	-999999
2:37:50 PM	0.61484849	-999999	-999999
2:37:51 PM	0.614829	-999999	-999999
2:37:52 PM	0.61484438	-999999	-999999
2:37:53 PM	0.61484641	-999999	-999999
2:37:54 PM	0.6148417	-999999	-999999
2:37:55 PM	0.61484063	-999999	-999999
2:37:56 PM	0.6148321	-999999	-999999
2:37:57 PM	0.61484128	-999999	-999999
2:37:58 PM	0.61483616	-999999	-999999
2:37:59 PM	0.61482781	-999999	-999999
2:38:00 PM	0.61483169	-999999	-999999
2:38:01 PM	0.61482948	-999999	-999999
2:38:02 PM	0.61482537	-999999	-999999
2:38:03 PM	0.61483169	-999999	-999999
2:38:04 PM	0.61485279	-999999	-999999
2:38:05 PM	0.61483234	-999999	-999999
2:38:06 PM	0.61483878	-999999	-999999
2:38:07 PM	0.61482185	-999999	-999999
2:38:08 PM	0.61482102	-999999	-999999
2:38:09 PM	0.61483127	-999999	-999999
2:38:10 PM	0.61481899	-999999	-999999
2:38:11 PM	0.61481994	-999999	-999999
2:38:12 PM	0.61483526	-999999	-999999
2:38:13 PM	0.61482185	-999999	-999999
2:38:14 PM	0.61483055	-999999	-999999
2:38:15 PM	0.6148175	-999999	-999999
2:38:16 PM	0.61482477	-999999	-999999
2:38:17 PM	0.61482555	-999999	-999999
2:38:18 PM	0.61484516	-999999	-999999
2:38:19 PM	0.61481953	-999999	-999999
2:38:20 PM	0.61482888	-999999	-999999
2:38:21 PM	0.61481774	-999999	-999999
2:38:22 PM	0.61483091	-999999	-999999
2:38:23 PM	0.61482519	-999999	-999999
2:38:24 PM	0.61483252	-999999	-999999
2:38:25 PM	0.61482	-999999	-999999
2:38:26 PM	0.61483341	-999999	-999999
2:38:27 PM	0.61482108	-999999	-999999
2:38:28 PM	0.61481386	-999999	-999999
2:38:29 PM	0.61481655	-999999	-999999
2:38:30 PM	0.61481655	-999999	-999999
2:38:31 PM	0.61481386	-999999	-999999
2:38:32 PM	0.61481833	-999999	-999999
2:38:33 PM	0.61480194	-999999	-999999
2:38:34 PM	0.6148088	-999999	-999999
2:38:35 PM	0.61480957	-999999	-999999
2:38:36 PM	0.61482173	-999999	-999999
2:38:37 PM	0.6148029	-999999	-999999
2:38:38 PM	0.61481422	-999999	-999999
2:38:39 PM	0.61479837	-999999	-999999
2:38:40 PM	0.61480272	-999999	-999999
2:38:41 PM	0.61482149	-999999	-999999
2:38:42 PM	0.61480635	-999999	-999999
2:38:43 PM	0.61481476	-999999	-999999
2:38:44 PM	0.6148119	-999999	-999999
2:38:45 PM	0.61481398	-999999	-999999
2:38:46 PM	0.61480248	-999999	-999999
2:38:47 PM	0.61481577	-999999	-999999
2:38:48 PM	0.6148048	-999999	-999999
2:38:49 PM	0.61480176	-999999	-999999
2:38:50 PM	0.61481375	-999999	-999999
2:38:51 PM	0.61480892	-999999	-999999
2:38:52 PM	0.61480504	-999999	-999999
2:38:53 PM	0.61481011	-999999	-999999
2:38:54 PM	0.61481923	-999999	-999999
2:38:55 PM	0.61481792	-999999	-999999
2:38:56 PM	0.61480349	-999999	-999999
2:38:57 PM	0.61479932	-999999	-999999
2:38:58 PM	0.61479723	-999999	-999999
2:38:59 PM	0.61479646	-999999	-999999
2:39:00 PM	0.61480379	-999999	-999999
2:39:01 PM	0.61479688	-999999	-999999
2:39:02 PM	0.61481118	-999999	-999999
2:39:03 PM	0.61480236	-999999	-999999
2:39:04 PM	0.61480284	-999999	-999999
2:39:05 PM	0.6148026	-999999	-999999
2:39:06 PM	0.61480486	-999999	-999999
2:39:07 PM	0.61478865	-999999	-999999
2:39:08 PM	0.61480892	-999999	-999999
2:39:09 PM	0.61483324	-999999	-999999
2:39:10 PM	0.61482316	-999999	-999999
2:39:11 PM	0.61479986	-999999	-999999
2:39:12 PM	0.61480153	-999999	-999999
2:39:13 PM	0.61480689	-999999	-999999
2:39:14 PM	0.61479241	-999999	-999999
2:39:15 PM	0.61478531	-999999	-999999
2:39:16 PM	0.61479467	-999999	-999999
2:39:17 PM	0.61480236	-999999	-999999
2:39:18 PM	0.61479437	-999999	-999999
2:39:19 PM	0.61479414	-999999	-999999
2:39:20 PM	0.61478871	-999999	-999999
2:39:21 PM	0.61478567	-999999	-999999
2:39:22 PM	0.61478364	-999999	-999999
2:39:23 PM	0.61478722	-999999	-999999
2:39:24 PM	0.61480141	-999999	-999999
2:39:25 PM	0.61477339	-999999	-999999
2:39:26 PM	0.6147877	-999999	-999999
2:39:27 PM	0.6147843	-999999	-999999
2:39:28 PM	0.61477727	-999999	-999999
2:39:29 PM	0.6147806	-999999	-999999
2:39:30 PM	0.61479163	-999999	-999999
2:39:31 PM	0.61478949	-999999	-999999
2:39:32 PM	0.61478883	-999999	-999999
2:39:33 PM	0.61479378	-999999	-999999
2:39:34 PM	0.61478931	-999999	-999999
2:39:35 PM	0.61477757	-999999	-999999
2:39:36 PM	0.61478859	-999999	-999999
2:39:37 PM	0.61478961	-999999	-999999
2:39:38 PM	0.61478359	-999999	-999999
2:39:39 PM	0.61479753	-999999	-999999
2:39:40 PM	0.61478424	-999999	-999999
2:39:41 PM	0.61479467	-999999	-999999
2:39:44 PM	0.61479002	-999999	-999999
2:39:45 PM	0.61479914	-999999	-999999
2:39:46 PM	0.61478448	-999999	-999999
2:39:47 PM	0.61478269	-999999	-999999
2:39:48 PM	0.61479211	-999999	-999999
2:39:49 PM	0.61478484	-999999	-999999
2:39:50 PM	0.61479151	-999999	-999999
2:39:51 PM	0.61476535	-999999	-999999
2:39:52 PM	0.61478984	-999999	-999999
2:39:53 PM	0.61478049	-999999	-999999
2:39:54 PM	0.61477375	-999999	-999999
2:39:55 PM	0.61479408	-999999	-999999
2:39:56 PM	0.61479747	-999999	-999999
2:39:57 PM	0.61476588	-999999	-999999
2:39:58 PM	0.61477631	-999999	-999999
2:39:59 PM	0.61479044	-999999	-999999
2:40:00 PM	0.61477995	-999999	-999999
2:40:01 PM	0.61476851	-999999	-999999
2:40:02 PM	0.61478806	-999999	-999999
2:40:03 PM	0.61478353	-999999	-999999
2:40:04 PM	0.61477625	-999999	-999999
2:40:05 PM	0.61477637	-999999	-999999
2:40:06 PM	0.61477178	-999999	-999999
2:40:07 PM	0.61477852	-999999	-999999
2:40:08 PM	0.61476481	-999999	-999999
2:40:09 PM	0.61476916	-999999	-999999
2:40:10 PM	0.6147697	-999999	-999999
2:40:11 PM	0.61477596	-999999	-999999
2:40:12 PM	0.61477375	-999999	-999999
2:40:13 PM	0.61476654	-999999	-999999
2:40:14 PM	0.61476249	-999999	-999999
2:40:15 PM	0.61476773	-999999	-999999
2:40:16 PM	0.61477405	-999999	-999999
2:40:17 PM	0.61476856	-999999	-999999
2:40:18 PM	0.61475474	-999999	-999999
2:40:19 PM	0.61476505	-999999	-999999
2:40:20 PM	0.61477411	-999999	-999999
2:40:21 PM	0.61477566	-999999	-999999
2:40:22 PM	0.61477596	-999999	-999999
2:40:23 PM	0.61478788	-999999	-999999
2:40:24 PM	0.61477464	-999999	-999999
2:40:25 PM	0.61477488	-999999	-999999
2:40:26 PM	0.61476874	-999999	883.1
2:40:30 PM	0.61477214	-999999	883.1
2:40:31 PM	0.61477119	-999999	883.1
2:40:32 PM	0.61477202	-999999	883.1
2:40:33 PM	0.61478531	-999999	883.1
2:40:34 PM	0.61475569	-999999	883.1
2:40:35 PM	0.61477339	-999999	883.1
2:40:36 PM	0.61476868	-999999	883.1
2:40:37 PM	0.61476159	-999999	883.1
2:40:38 PM	0.61475348	-999999	883.1
2:40:39 PM	0.61475843	-999999	883.1
2:40:40 PM	0.6147635	-999999	883.1
2:40:41 PM	0.61476552	-999999	883.1
2:40:42 PM	0.61476272	-999999	883.1
2:40:43 PM	0.61476266	-999999	883.1
2:40:44 PM	0.61474895	-999999	883.1
2:40:45 PM	0.61476296	-999999	883.1
2:40:46 PM	0.61478209	-999999	883.1
2:40:47 PM	0.61476594	-999999	883.1
2:40:48 PM	0.61476737	-999999	883.1
2:40:49 PM	0.6147539	-999999	883.1
2:40:50 PM	0.61475265	-999999	883.1
2:40:51 PM	0.61475563	-999999	883.1
2:40:52 PM	0.61475158	-999999	883.1
2:40:53 PM	0.61475497	-999999	883.1
2:40:54 PM	0.61476558	-999999	883.1
2:40:55 PM	0.61474478	-999999	883.1
2:40:56 PM	0.61475074	-999999	883.1
2:40:57 PM	0.61474657	-999999	883.1
2:40:58 PM	0.61474138	-999999	883.1
2:40:59 PM	0.61475885	-999999	883.1
2:41:00 PM	0.61474359	-999999	883.1
2:41:01 PM	0.61473662	-999999	883.1
2:41:02 PM	0.61475778	-999999	883.2
2:41:03 PM	0.61473978	-999999	883.1
2:41:04 PM	0.61474526	-999999	883.1
2:41:05 PM	0.61474508	-999999	883.1
2:41:06 PM	0.61473215	-999999	883.1
2:41:07 PM	0.61473638	-999999	883.2
2:41:08 PM	0.61474854	-999999	883.2
2:41:09 PM	0.61475503	-999999	883.2
2:41:10 PM	0.61475337	-999999	883.2
2:41:11 PM	0.61474097	-999999	883.2
2:41:12 PM	0.61472547	-999999	883.2
2:41:13 PM	0.61474329	-999999	883.2
2:41:14 PM	0.61473459	-999999	883.2
2:41:15 PM	0.61473703	-999999	883.2
2:41:16 PM	0.61474353	-999999	883.2
2:41:17 PM	0.61473787	-999999	883.2
2:41:18 PM	0.61472011	-999999	883.2
2:41:19 PM	0.61475033	-999999	883.2
2:41:20 PM	0.61473334	-999999	883.2
2:41:21 PM	0.61473531	-999999	883.2
2:41:22 PM	0.61474949	-999999	883.2
2:41:23 PM	0.61473274	-999999	883.2
2:41:24 PM	0.61473101	-999999	883.2
2:41:25 PM	0.61473221	-999999	883.2
2:41:26 PM	0.61473936	-999999	883.2
2:41:27 PM	0.61472231	-999999	883.2
2:41:28 PM	0.61474866	-999999	883.2
2:41:29 PM	0.6147421	-999999	883.2
2:41:30 PM	0.61473882	-999999	883.2
2:41:31 PM	0.61474109	-999999	883.2
2:41:32 PM	0.61473709	-999999	883.2
2:41:33 PM	0.61471456	-999999	883.2
2:41:34 PM	0.61473441	-999999	883.2
2:41:35 PM	0.61473197	-999999	883.2
2:41:36 PM	0.61473274	-999999	883.2
2:41:37 PM	0.61471111	-999999	883.2
2:41:38 PM	0.61473405	-999999	883.2
2:41:39 PM	0.61471909	-999999	883.2
2:41:40 PM	0.61472613	-999999	883.2
2:41:41 PM	0.6147145	-999999	883.2
2:41:42 PM	0.61471212	-999999	883.2
2:41:43 PM	0.61471957	-999999	883.2
2:41:44 PM	0.61471665	-999999	883.2
2:41:45 PM	0.61471194	-999999	883.2
2:41:46 PM	0.61473572	-999999	883.2
2:41:47 PM	0.61472178	-999999	883.2
2:41:48 PM	0.61472678	-999999	883.2
2:41:49 PM	0.61472899	-999999	883.2
2:41:50 PM	0.61473876	-999999	883.2
2:41:51 PM	0.61471951	-999999	883.3
2:41:52 PM	0.61471659	-999999	883.3
2:41:53 PM	0.61471266	-999999	883.2
2:41:54 PM	0.61470765	-999999	883.2
2:41:55 PM	0.61474085	-999999	883.2
2:41:56 PM	0.61471957	-999999	883.2
2:41:57 PM	0.61471081	-999999	883.2
2:41:58 PM	0.61469829	-999999	883.2
2:41:59 PM	0.61471581	-999999	883.3
2:42:00 PM	0.61471909	-999999	883.3
2:42:01 PM	0.6147064	-999999	883.3
